"ASV","rho","Domain","Phylum","Class","Order","Family","Genus"
"eb93e277fa00285cf1b732c15477780b",-0.109826577803747,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas"
"082b1886075a9d8f3b6a7ad8cd98b70a",-0.241176955397207,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"ce9c28c13f44305e5a1a7f4aa0ecad70",0.278420406689925,"Bacteria","Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfotomaculaceae","Desulfotomaculum"
"fa4158cdcb8a68c5df337cd0fc25dd1a",0.0740158263682128,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"f08604a2c7af0ba9a7584f6e2570a1fc",0.110691363059606,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales"
"afe438283800df8d978d312e39361222",0.299406104944708,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales"
"743141e045dc4417fac527e1e592b361",0.356388004819513,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"d9f2551035e599fd0827b2ffd2235356",0.0190978253437752,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella"
"1cc20ebf8c859ac630f16c23e8e2f15c",0.12736626531738,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"c04bd42b901db8a7b0e8586ed9ba8b50",0.578601464428182,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"f5214017e0e9a9b32cd79767f9d63074",-0.0162772065198138,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"b3729bff5c1e94648426c0cf6f312991",0.0981441298225168,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured"
"328a4d860ada415bd7d30cfd5df5b63a",0.119311337550885,"Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales"
"40c55eb9bb189d0159ee4ce1bd32c149",0.188132498497645,"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085"
"d09528d744a752a08e2342e202d60208",0.0827603121838666,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"88336813401df6857f8f537c1eae2be9",0.0677856259213187,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"20d781310aff935da63bd10b61c21c9e",-0.174853476390691,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"ac0063d292515021debd00d85d94b6e7",-0.250866556797865,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"5c9dadfdbfe072ce92819d08cb2d8ca3",-0.0333708236511714,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"1b887886e1b1f0ad8f5543e76bb15ba0",0.0273248678906781,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured"
"f06f47700c251a82754ff4b6de93b7db",-0.136277877876069,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"8b61783fcca999dfcc5cd427325ad8a4",0.0443335096496982,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"7e572a80aff9cec7084830e08606afb0",0.130068443117761,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga"
"4b1a0d48bdbc336ce62a6a84ee3cf58c",0.042392249357634,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"f131a6b39e4c5627f197d5b10283d664",-0.118241162683183,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"59d2d5e6ec6d306e166da2564232bf4c",-0.490119863512921,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"c873385ea1c13b6920bde27fb4a8c6b1",-0.0356925817127365,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3"
"451fd7806956be0a861e13c776e9187d",0.323793847470291,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillaceae"
"2167ba1d5c83e2269ecb0fbbd5e4a86b",-0.268669312568265,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"9f826118e97b732212688eda66669e68",-0.0644847995003573,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"de8f12516f461725432be2c7e0318f03",-0.14674876876477,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","uncultured"
"bfd60af829dd094e8de14867fe1fe5e0",-0.014339248413215,"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae"
"396d8c5e388cd6370d19d5095ccfaaec",0.0832941635767636,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"77bb282c4a15aa0d7616375029442bb8",-0.575886073382769,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"de51d7d6e129fc4c7a2d07d67e1d46ef",0.00184168449105816,"Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","MVP-88","MVP-88"
"9d557393bd9f9b6704facd41dd57fe64",0.139245348561661,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"56dbb3011ae869004335de44e85d5f84",-0.15448660537772,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"8cd41b585a5d165e0244125fbf130be0",0.108669899785804,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea_PCC-7104"
"35ad02d6deea38c17ec7a60cc4ebde23",0.163917290684399,"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae"
"a0dc84ac40f9d94fc002bb0ca036b3f3",-0.128807831236936,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"b6921bfd7261f0dc84c443b5057d3d8c",0.419972039623192,"Bacteria","Patescibacteria","Microgenomatia","Candidatus_Collierbacteria","Candidatus_Collierbacteria","Candidatus_Collierbacteria"
"40b5e232609855ae7f1d490dbaa9d183",0.108450102643902,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured"
"4f1189df72861e38a3da40fd1f86529d",0.376560961936374,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",""
"09486fd48f648aa7972feff1acaa3eb9",0.185355872870823,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5"
"8375c3c474bdb8c755b764f7f3cc24b8",0.20406732502599,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587"
"18c34b1d9762fa02f3efa32eae2d9c63",0.192071036933803,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"0539f555816c5cd3f9aa97537a0e5ded",0.118328228550487,"Bacteria","","","","",""
"e453bac42fd01967bf8da66752ce1537",0.317681617628217,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"70e417dd806f0530e0e2386d6db48d6b",-0.387083494417721,"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae",""
"dc7b9f51a8b7089018938ec227457140",0.0537018911161582,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"4746d8baeb4b2c81063e0dd1a0055db8",0.0810252951569512,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781"
"cd154cbf1b9f26d367acc62fdf7f4618",0.0913775634175466,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"f19ac9a42167cb884a93a68db8e08d89",0.0393848865109805,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Parviterribacter"
"62be2a23ce077931b9dbedb1748df231",0.198921926516659,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"cc189e9ae97de31e99259249c93129de",0.163073805483622,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"54142353310df12e905cb3144ce40b8d",0.249370341919173,"Bacteria","Actinobacteriota","Acidimicrobiia","","",""
"1255271eb15516fc0549080bbccc38b4",0.231672392389317,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaeraceae"
"ce4322675b75fb0562be1fe097479520",0.112147229733633,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Sorangium"
"96c4e3ac2d9f5e57a393a172553bc12f",0.0586441294631454,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae",""
"a72469951d4ef28035b5e1f2d68c7f44",-0.0435079743441375,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"f99f7e90f74f455ced5c61ce8373d680",0.0157450570811773,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"03ff6874f6ac59c0dcbf0d0c8879149f",0.321498655087431,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"25372b852732b06fb35812a27f47ddaa",0.143448363225211,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured"
"93807649d3c93fd1c0bf76737f5f1419",0.135369358690228,"Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage"
"c33797964a31c431e83c214f6996c6b4",-0.161733383487471,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"d153e3e88389034dff7c5fa27a04e84d",0.453305523594542,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"883337f6cfdb2e417d9760e877556f9c",0.187243215123151,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"fdff5de94b37a9b2eb8f514c0455df9a",0.530045832859804,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"8660839e64472dbf9eb6c2bf9375ddeb",0.0611215081199192,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"411ac274d98356409238626e017387e7",-0.476556172364501,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"558eee4eadc6dd50e3675cd7ac0fc54a",-0.18102792174853,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36","01D2Z36"
"fe14af8060ce1cf3ef6fb6284215299b",-0.0371202849812459,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"57c93162f1c97aa2444bc849b147448b",0.326865013750156,"Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256"
"dcfce9ea307232c7032861091313c194",0.298269687474239,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales"
"b7cef0aaa64283bf1f1136fd0d4d6b16",0.350839825598724,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"92d3f6ef7dfce83677ea08159bb8209d",0.120191244922908,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",""
"5251c1b99e7c356955ad6a61407c2b7f",0.19589943788054,"Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136"
"a58ab36040b1590a36f125b5f022178d",0.0844188105111335,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"48e9255eba4e56d3d9f9f4a80a048d16",-0.24657884036058,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"aa9b8e92827589a3e42ffc8e4e9d191b",0.205092802149654,"Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Holophagaceae"
"27cbe8fd3952cf87a7d7cdbdfc8d7069",-0.0406981609375073,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"2550838507abd1dd064a2607a3a28d5d",0.374163645688709,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"987dfeaa9338ae59a56dbc6cb4227975",0.00892688504156032,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"c8fb0aaa8df535ba8b03777c4df44667",0.0926750129685237,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"81b86be71c84a9646349ba4cd2c06689",-0.333875109879428,"Bacteria","","","","",""
"ac3440d9c9521e698247d559c0d70679",0.0277647211922545,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"104570ee2fffabb5c3f2923b2818438a",0.157942603845559,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"2c95cc95c9be5ecc7de22e7c0a131a02",0.106560297031539,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured"
"3be727a697c83453d6ddaf1245dcd24a",-0.40982100479129,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"4870577acc1ac7d9a568accce92e9f28",0.0506091120466412,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"def46467ae0749198fcef7bca10dca9d",-0.136361272482978,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"3e1219f03c4bd2439e0d9167a34e15ec",0.100457485858404,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasegetibacter"
"099e5a74241022cece10ade4dc06bce7",0.00699002977287982,"Bacteria","","","","",""
"76c07f4c38cdafc62d4f31a8ef9f150f",0.362742088476818,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"6463514a38b5a67560dd8f174966eb7e",0.310044467201135,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"dcecaf0b5f60df9817b167d21b5c4f2e",0.143717243729496,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia"
"400c3dbece9ddcf7eb4895cf9aa34dc5",0.0401403506119266,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"1bb4402bc80b4f6621e91f3e94fbd9dd",-0.800252118715107,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"eae7697ea07874f753f32d08c62027fe",0.150363729926839,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"31a7d81d60dfc41551c715c42553c465",0.342318859410417,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae"
"f6939b5a0c16bfae8e446ca636ca6849",0.305098016173778,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured"
"a8fa2754d8abfcc54b74eb814c3cbfed",0.103397227528624,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"51cd0a51006d9de846b33b477ffe1d18",0.235210474948837,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter"
"96412e5274d227e0557ad3585ed2b67f",0.230754695436446,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781"
"6724c5f0db38196a72d958cea3ca861e",0.268579746014189,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"bc1a0884fb99f57457a271f3b337b0fe",0.129880613085306,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured"
"672a4f5e324fef12bed9c73e3571ce94",-0.0807939595533624,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group"
"515b8fd900e6b46ad6a36c42387ca52b",-0.0911112968653479,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"48c09440baf10bb5a03849b31053cd8a",0.092386026338117,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"49fa040cf843ce531d970a09cfaa5eb7",0.342318859410417,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"08d581e776fe64cef479195e858a9cdb",0.0443155469537735,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"d7321c00ed93ea01c45b5b033dac8e6a",0.472558242884966,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"492c742f73f83e556603fab7a04f874c",0.208722548337928,"Bacteria","Patescibacteria","uncultured","uncultured","uncultured","uncultured"
"87bdaa90d43d57bfae2f6bd8c34285a7",0.0279053020590508,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter"
"a883235fccf15e6a5e70c015c091dd7d",-0.0833386511928384,"Bacteria","","","","",""
"8abc2c73127b99812a06e5655cfc4232",0.0931348242524994,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"03eaadc103d5650328f9ce9c64dfffd5",0.205037194222295,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_Incertae_Sedis","Unknown_Family","Acuticoccus"
"9d441e5ad3e581c0e9326f6dd0cfb1cc",-0.222750383438619,"Bacteria","Actinobacteriota","Actinobacteria","","",""
"39b1f7e3181d3b9b3b683910ddd537c4",0.0217015126097132,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"b3edf5f1146cb17dfc9ef596278bf1c4",-0.263354253138804,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"6a1f06af02097019ac0974dfc7fc51b7",0.184934130270435,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"5726dbf013520f2b6d2ecefe04fafedb",0.296577237456499,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"00024a7573c92ae018b1f093b9c7dd96",0.277041293732505,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"42174f6d26ba0dbd5c2023893b985f9f",-0.128628283502983,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",""
"0c8366fe1914656b2a51d37a458c1991",-0.247462362207873,"Bacteria","Actinobacteriota","Thermoleophilia","","",""
"28258373d0f3515b8d4299063304898b",0.113237378816485,"Bacteria","","","","",""
"76f76d90b137608ca8634e38bd0b33e4",0.133973566056803,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"0673f71da6687584b055f9c6aef442ab",0.134330797045313,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria"
"a5f5bea07d5d10cfd45056fcab2baebc",-0.272976363796046,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"27c0e4e92509ccde9ec0281ff0cd6e2d",-0.0146204101468075,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella"
"cc8c31b2dc29dde2ad434ff0f8962830",0.0506091120466412,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"6953e3a7ffb6506f6b529cdde5e72515",0.25307306654467,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Permianibacter"
"1bda0a36eb05889965752745ade45125",0.460040004111223,"Bacteria","Firmicutes","Clostridia","","",""
"5ca7e864693ac51bef1c4b6a708accbc",-0.375900202359718,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"47100cbb698b948a8b239233a41c13a2",0.165877173592352,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","",""
"ede70b50b113f453d0228f0ef0889661",0.402952195350383,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"fe327d04d7745f636a21df2e3dbcc19f",0.107860225173243,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"d028cacab2f111646d3c8434f0f26d2b",0.249948230725977,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"bfc24616ed43f4cfea97526e5e434203",0.166518036720129,"Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Armatimonadales","Armatimonadales"
"8e900bf4d47456136a7bad2a403dd6a1",0.15764091613311,"Bacteria","Actinobacteriota","Acidimicrobiia","","",""
"835ac673fbb3d221dbd6e96bf6bd602b",0.186977001600587,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
