"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"7a81c774ee52755a9cc0812ed7fc9354","Wet",0.35578403348241,0.012,0.038311345646438,"Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Oscillatoria_SAG_1459-8"
"54de5ee3e2317fce7a697da813bbf642","Wet",0.35578403348241,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"33d8bead29cb6b4e6941aff840b49f00","Wet",0.35578403348241,0.013,0.040402397260274,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"1f841b62631e506421e84025c4e8918c","Wet",0.35578403348241,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured"
"99b3987af62bcb4692c7926689daa638","Wet",0.35578403348241,0.013,0.040402397260274,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"87ce52caeee3960ed0c0c88efa683935","Wet",0.35578403348241,0.013,0.040402397260274,"Bacteroidota","Bacteroidia","Bacteroidales","",""
"55bd90b035631d49cee1166097dec095","Wet",0.35578403348241,0.013,0.040402397260274,"Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"b89edc5a622a81182584443de1d566c9","Wet",0.35578403348241,0.013,0.040402397260274,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured"
"d038889a04413ec398bcf33d02a9cdef","Wet",0.35578403348241,0.013,0.040402397260274,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"6d185eb3fe9b760d661908f63c1f53b4","Wet",0.35578403348241,0.013,0.040402397260274,"Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria","Candidatus_Woesebacteria"
"e81cc3361a8f1bae1f173124adedd671","Wet",0.35578403348241,0.014,0.0427058823529412,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"0141e1c49e2e2164b8387b31133d53a8","Wet",0.35578403348241,0.014,0.0427058823529412,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured"
"27d6073d4b7cf7e7380038d9e22bed0e","Wet",0.35578403348241,0.014,0.0427058823529412,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"15cbf30d513287500a993ac302120cce","Wet",0.35578403348241,0.014,0.0427058823529412,"Planctomycetota","","","",""
"9bdd4b7a546a91e3812dd9adc8dec859","Wet",0.35578403348241,0.014,0.0427058823529412,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"985010157d0be90038ac7e68e3a85507","Wet",0.35578403348241,0.014,0.0427058823529412,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"a418d1b2e401bfb801e47096c686dcee","Wet",0.35578403348241,0.015,0.0454507512520868,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"4704b57bd8924e794593e855a6299ce9","Wet",0.35578403348241,0.015,0.0454507512520868,"Chloroflexi","Dehalococcoidia","S085","S085","S085"
"2ae74aa1009f6a428182212fa30cc354","Wet",0.35578403348241,0.016,0.0476065573770492,"Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256"
"dc5628acb9ef9c707a7a8029a2c6018c","Wet",0.35578403348241,0.016,0.0476065573770492,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"92b7ced4884d695dd7d7dcbdb297c331","Wet",0.35578403348241,0.016,0.0476065573770492,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","uncultured"
"d3784a1694b6367dd3ef913b4b244662","Wet",0.35578403348241,0.016,0.0476065573770492,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"6e14f3b73a7b23f80af1b20da1879073","Wet",0.35578403348241,0.016,0.0476065573770492,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"0d3a6db6984a8e78c536731351dcd2d7","Wet",0.35578403348241,0.016,0.0476065573770492,"Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella"
"4abf80113dbc64d8d965c59d6f4927a5","Wet",0.35578403348241,0.016,0.0476065573770492,"Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas"
"f08693aaf36d0a7783ba710c91ba6e07","Wet",0.35578403348241,0.016,0.0476065573770492,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"e83d53a2b8dfe59c5ff3b77eeacb10c1","Wet",0.35578403348241,0.017,0.049646017699115,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"ec15a3d6cd6306ecaa1f0ac9847b65ba","Wet",0.35578403348241,0.017,0.049646017699115,"Cyanobacteria","Cyanobacteriia","","",""
"9ccd66cf318ec538b3c4e4cd5b75680d","Wet",0.35578403348241,0.017,0.049646017699115,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"f684f6d65bb70844e129d4bf793fb361","Wet",0.35578403348241,0.017,0.049646017699115,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"53a42ba02c74c014e46111aa483b39b4","Wet",0.35578403348241,0.017,0.049646017699115,"Proteobacteria","Gammaproteobacteria","","",""
"08bd3b925a2db07815045931ff8c9916","Dry",0.355359899031733,0.003,0.0135111662531017,"Chloroflexi","","","",""
"5f3097fd11bfbb2cccd4d4fefb66a79c","Dry",0.355256749501716,0.007,0.0255376884422111,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"0af74c01ad6dcb13c48aec8bfa11bac0","Wet",0.355256711370332,0.015,0.0454507512520868,"Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"7d38b75169b48e518961d344297351a7","Dry",0.353347630054239,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"5895456160d5b4f809bac86425c16087","Dry",0.351283894448823,0.005,0.0201890989988877,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"59818f28598f92defe40dc7f2c74d0fe","Dry",0.35029308925685,0.007,0.0255376884422111,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"efeb1641acf9dbaefa50822d38cfc775","Dry",0.348233934722903,0.009,0.0303624535315985,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"09a632badbda4f43d7afd620c723243a","Dry",0.347968957268087,0.005,0.0201890989988877,"Myxococcota","","","",""
"feef12b3b8d72bd06225a67a61f86ea4","Dry",0.346460285976708,0.007,0.0255376884422111,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"e3e17112852ee639ed28c2419979d241","Dry",0.343775119050951,0.007,0.0255376884422111,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"98b948fc5702504db1cbd576574f0e38","Dry",0.343038740854696,0.007,0.0255376884422111,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"e8668772503aeaa800b4958003b862ae","Dry",0.342997170285018,0.001,0.005671875,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"f1063e4c3f3b0b5b334a19bdb3de9b19","Dry",0.342997170285018,0.001,0.005671875,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"076103da9dc940851597a479fef35f3c","Dry",0.342997170285018,0.002,0.00977119784656797,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"176aa6f8cde95f30c37ae9779eb4b6b8","Dry",0.342997170285018,0.002,0.00977119784656797,"Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"f4d2cb16a0dfbcefe751523ef723a8ef","Dry",0.342997170285018,0.002,0.00977119784656797,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"6d2ddb89d0a1089a9862640f10d86850","Dry",0.342997170285018,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"10ce7954c7527fbc48b7a8d11d8f7e3b","Dry",0.342997170285018,0.003,0.0135111662531017,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"ba202370e0f3dca871b6db2440fe0db2","Dry",0.342997170285018,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","","",""
"e8ef9915859a359ffe2baf32866c77dc","Dry",0.342997170285018,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"558eee4eadc6dd50e3675cd7ac0fc54a","Dry",0.342997170285018,0.004,0.0169033760186263,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36","01D2Z36"
"35bebf4b97fc45cb51d960562ddd8947","Dry",0.342997170285018,0.004,0.0169033760186263,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"07ea5252a18b6832d8750b6e2dc7d4a3","Dry",0.342997170285018,0.004,0.0169033760186263,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"a0388ebdd9ac872da60f5576682f9399","Dry",0.342997170285018,0.005,0.0201890989988877,"Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"db64612081464883ffaee2b0319796ca","Dry",0.342997170285018,0.005,0.0201890989988877,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"ad8d279969d67f0e716094c71b464b40","Dry",0.342997170285018,0.005,0.0201890989988877,"","","","",""
"d8f7c76add8176fddff917ba07d459f2","Dry",0.342997170285018,0.005,0.0201890989988877,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"72c018284ae3c2003c01d5a804d2762f","Dry",0.342997170285018,0.005,0.0201890989988877,"Actinobacteriota","Thermoleophilia","","",""
"1ec9a93af635f4428352a16ae356c7ab","Dry",0.342997170285018,0.006,0.0231455897980871,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"acf6f8bb7f9f5dccfa85af6bcb77a1ec","Dry",0.342997170285018,0.006,0.0231455897980871,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"ff7db6a94907de1dae87dd91cbd26ac8","Dry",0.342997170285018,0.007,0.0255376884422111,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"dc79938cd2fd2b80934d9c5a585385a7","Dry",0.341027095189302,0.004,0.0169033760186263,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"440c5bf5746888b2d253172666802cda","Dry",0.340663100204934,0.016,0.0476065573770492,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"cc102f3f9beff8c7c28aefada6a0b232","Dry",0.340041809133511,0.011,0.0358116591928251,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"31b9a638ca4a90f635a8309c1812c82a","Wet",0.337526370277807,0.012,0.038311345646438,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"324621be49d5f48115731133c6c72a43","Wet",0.337526370277807,0.013,0.040402397260274,"Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"67f93d9f0c51318acdcde63046058b84","Wet",0.337526370277807,0.014,0.0427058823529412,"Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcaceae"
"3dc1e0ff74227df4878d705fdd220aa0","Wet",0.337526370277807,0.015,0.0454507512520868,"Planctomycetota","Planctomycetes","uncultured","uncultured","uncultured"
"e73460a74fe630ec1d1128d93b9acc06","Wet",0.337526370277807,0.016,0.0476065573770492,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"5ee329738a506cad6390706b938618b4","Wet",0.337526370277807,0.016,0.0476065573770492,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"196cff653228fdb78532f704dbb37538","Wet",0.337526370277807,0.017,0.049646017699115,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured"
"f9fc54ba04e0ac3cb47125871a13934c","Wet",0.337526370277807,0.017,0.049646017699115,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"5a0df92d30ed6e7434b5d72fae586d9e","Wet",0.337526370277807,0.017,0.049646017699115,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"808ab2f5a5381b48d0bc13cf08f42558","Wet",0.337526370277807,0.017,0.049646017699115,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"bb66b97456b45825f931b87817bfaf0d","Dry",0.335846229532938,0.009,0.0303624535315985,"Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"f191a66fbdae96a3594363f033072d46","Dry",0.335352401829754,0.017,0.049646017699115,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"b90da15695896b8abe3044420b3c1ab9","Dry",0.333982838552543,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13"
"e46f1b27983e2636cc2433c645292f36","Dry",0.332374869749293,0.006,0.0231455897980871,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"0498d1039357c2da95a753eb108bac61","Dry",0.332176342851911,0.005,0.0201890989988877,"Chloroflexi","Anaerolineae","SBR1031","A4b","OLB13"
"613ae390be4a6c8366e5ba1c9e8c2ddb","Dry",0.330669866413063,0.009,0.0303624535315985,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"7ec026f95ae38f854b8326a502000e58","Dry",0.329942852269147,0.013,0.040402397260274,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"65dcb0d207152aa81f3e8e404e6abac2","Dry",0.329656747845404,0.012,0.038311345646438,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"0fec66eb9679f525dc5a74fc796a7bed","Dry",0.328999337176723,0.009,0.0303624535315985,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"8d53aceb1a425bfcabfcd0beeb2cb755","Dry",0.32654682989432,0.005,0.0201890989988877,"","","","",""
"3280376c4952cf5cfaa241499fabc506","Dry",0.3252256902071,0.012,0.038311345646438,"Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaerales","Tepidisphaerales"
"903b7327fc81e2528533414c206582ba","Dry",0.324723590967287,0.013,0.040402397260274,"Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured"
"107f436d6b691f2045a110f98105915d","Dry",0.324273237039465,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"5bd78385574505bd551beab572fa839e","Dry",0.323193134276799,0.008,0.0278962536023055,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"440ea8a080f2cd5f1874e5636f9e7c89","Dry",0.32196796909555,0.011,0.0358116591928251,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"f908409426ad6b097c7c40fc3a3217c6","Dry",0.321480944480196,0.016,0.0476065573770492,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"77c75d5169f06f9917f44c20f0cfbd3e","Dry",0.320848966667573,0.008,0.0278962536023055,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"fd35e89f135ce3f82430f191c8fbd33d","Dry",0.320262997386301,0.016,0.0476065573770492,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",""
"3de53fd2426d3828259e04cce0007775","Wet",0.318222913670292,0.016,0.0476065573770492,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"1828aa723b4c39e616416fc60705b90d","Dry",0.313112145542575,0.005,0.0201890989988877,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter"
"13a49dc98577b01fb60139b536d9f4d3","Dry",0.313112145542575,0.006,0.0231455897980871,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"d06cf0d7c922002ec1fa1ad30452d269","Dry",0.313112145542575,0.006,0.0231455897980871,"Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"f8660fd3da4328cda58855d9710747d2","Dry",0.313112145542575,0.007,0.0255376884422111,"","","","",""
"f0b1d5089db0d8798aef7caf274b4cd9","Dry",0.313112145542575,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"4143e369516c446b524adaccfcc73fa7","Dry",0.313112145542575,0.007,0.0255376884422111,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"79539712a720e106b05c1c7246d8614d","Dry",0.313112145542575,0.007,0.0255376884422111,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"4d22777e7c667994ba78992b658b7c59","Dry",0.313112145542575,0.007,0.0255376884422111,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"c32df881db4bc289201079cf2d96432f","Dry",0.313112145542575,0.007,0.0255376884422111,"Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19"
"f0036cfadde331c338f6279404e992f0","Dry",0.313112145542575,0.008,0.0278962536023055,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"ff27e7c141471995637113c101cb05e6","Dry",0.313112145542575,0.008,0.0278962536023055,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"1888ba4124f1c2135edc4ddfe7d6ef88","Dry",0.313112145542575,0.008,0.0278962536023055,"Patescibacteria","","","",""
"53677df2fc8108f53e8cc473f97b9a88","Dry",0.313112145542575,0.008,0.0278962536023055,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured"
"17d0a9a34aecff279529834cd3baa384","Dry",0.313112145542575,0.008,0.0278962536023055,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"80ef089882919f89675883eaef13a0a3","Dry",0.313112145542575,0.008,0.0278962536023055,"Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781"
"108f56919094ad973aeff60453764cd5","Dry",0.313112145542575,0.008,0.0278962536023055,"Patescibacteria","Saccharimonadia","Saccharimonadales","",""
"a9b90f1e7fb43174566f4a13575f26d2","Dry",0.313112145542575,0.008,0.0278962536023055,"Actinobacteriota","Acidimicrobiia","uncultured","uncultured","uncultured"
"0f1667f4f117b865859e40813fe85895","Dry",0.313112145542575,0.008,0.0278962536023055,"Bacteroidota","Bacteroidia","Cytophagales","uncultured","uncultured"
"c7a1c2858463bf6109a9937aead67afd","Dry",0.313112145542575,0.008,0.0278962536023055,"","","","",""
"dc563c50ea3c430d557a3e81beb5694c","Dry",0.313112145542575,0.008,0.0278962536023055,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"3f801a964b718d0f43aecb43042dfa73","Dry",0.313112145542575,0.009,0.0303624535315985,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"d35f87565274778c0f657d32088724ed","Dry",0.313112145542575,0.009,0.0303624535315985,"Firmicutes","Bacilli","","",""
"3c576ab363c0c2a53faf0152d4f8afcb","Dry",0.313112145542575,0.009,0.0303624535315985,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"18d89a8b83ddb31b169093cd9fd2d749","Dry",0.313112145542575,0.009,0.0303624535315985,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"58976cfc993bdd82973d03037bec52c1","Dry",0.313112145542575,0.009,0.0303624535315985,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"6a9827c13835f89cc0b347d8a73342b9","Dry",0.313112145542575,0.009,0.0303624535315985,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"1adc83d61e32ff55ddb4eded753ba499","Dry",0.313112145542575,0.01,0.0331204379562044,"Proteobacteria","Gammaproteobacteria","","",""
"9978f588371c7ff970b601cfbb06daa7","Dry",0.313112145542575,0.01,0.0331204379562044,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"384f2d9d8f15ec0c53d78087d9596e2d","Dry",0.313112145542575,0.01,0.0331204379562044,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"a4428d5d3cbf4176e86c5de983452a25","Dry",0.313112145542575,0.011,0.0358116591928251,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"f1c566ade56ab50d1b4b41105bfc240f","Dry",0.313112145542575,0.011,0.0358116591928251,"Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147"
"83388ad6cd096adb688c02fa6dac5a20","Dry",0.313112145542575,0.011,0.0358116591928251,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"73b20484951ff9b3ea3589548d25fe2a","Dry",0.313112145542575,0.012,0.038311345646438,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
